timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,event_marker,raw_hex
1789380088.5755,-5.701,4296.0,7.0,9.02,0.00,44.00,2.40,22.4,48.5,3.85,14.10,0.000,87.0,43.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c432034 TPS:486bd1411117ed ADV:486bd1410ed8ab MIL:486bd1410100000000c6
1789380088.8617,-5.414,4342.0,160.8,9.41,1.37,41.00,2.40,22.4,48.8,3.85,14.10,0.000,87.0,43.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c43d8ec TPS:486bd1411118ee ADV:486bd1410ed2a5 MIL:486bd1410100000000c6
1789380089.1497,-5.126,4357.0,52.1,9.80,1.36,44.00,2.40,22.4,49.0,3.85,14.10,0.000,87.0,43.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c441429 TPS:486bd1411119ef ADV:486bd1410ed8ab MIL:486bd1410100000000c6
1789380089.5853,-4.691,4347.0,-23.0,3.53,-14.40,60.00,2.40,22.4,45.3,3.85,14.10,0.000,87.0,43.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c43ec00 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380089.9246,-4.351,4120.0,-669.1,3.53,0.00,60.00,2.40,22.4,45.3,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c406071 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380090.2126,-4.064,3935.0,-642.4,3.53,0.00,60.00,2.40,22.4,45.3,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3d7c8a TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380090.5349,-3.741,3872.0,-195.5,4.31,2.43,60.00,2.40,22.4,45.8,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3c808d TPS:486bd141110be1 ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380090.9972,-3.279,3795.0,-166.5,9.41,11.03,17.50,2.40,22.4,48.8,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3b4c58 TPS:486bd1411118ee ADV:486bd1410ea376 MIL:486bd1410100000000c6
1789380091.2816,-2.994,3799.0,14.1,10.20,2.76,20.00,2.40,22.4,49.2,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3b5c68 TPS:486bd141111af0 ADV:486bd1410ea87b MIL:486bd1410100000000c6
1789380091.7190,-2.557,3917.0,269.8,10.20,0.00,25.50,2.40,22.4,49.2,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3d3442 TPS:486bd141111af0 ADV:486bd1410eb386 MIL:486bd1410100000000c6
1789380092.0012,-2.275,4029.0,396.9,10.20,0.00,29.00,2.40,22.4,49.2,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3ef403 TPS:486bd141111af0 ADV:486bd1410eba8d MIL:486bd1410100000000c6
1789380092.2740,-2.002,4094.0,238.2,10.59,1.44,33.00,2.40,22.4,49.4,3.85,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3ff808 TPS:486bd141111bf1 ADV:486bd1410ec295 MIL:486bd1410100000000c6
1789380092.5497,-1.726,4151.0,206.8,10.59,0.00,35.00,2.40,32.9,49.4,4.80,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c40dced TPS:486bd141111bf1 ADV:486bd1410ec699 MIL:486bd1410100000000c6
1789380092.8370,-1.439,4284.0,462.9,11.76,4.09,36.50,2.40,32.9,50.1,4.80,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c42f003 TPS:486bd141111ef4 ADV:486bd1410ec99c MIL:486bd1410100000000c6
1789380093.1158,-1.160,4389.0,376.7,12.94,4.22,36.50,2.40,32.9,50.8,4.80,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4494a9 TPS:486bd1411121f7 ADV:486bd1410ec99c MIL:486bd1410100000000c6
1789380093.6534,-0.623,4626.0,440.8,12.94,0.00,38.50,2.40,32.9,50.8,4.80,14.10,0.000,87.0,42.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c484861 TPS:486bd1411121f7 ADV:486bd1410ecda0 MIL:
1789380093.9848,-0.291,4771.0,437.6,13.33,1.18,39.00,2.40,32.9,51.0,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4a8ca7 TPS:486bd1411122f8 ADV:486bd1410ecea1 MIL:
1789380094.2761,0.000,4961.0,652.2,13.33,0.00,35.23,2.40,32.9,51.0,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,>>> MANUAL_TRIGGER,RPM:486bd1410c4d84a2 TPS:486bd1411122f8 ADV: MIL:486bd1410100000000c6
1789380094.7362,0.460,5136.0,380.4,14.51,2.56,38.50,2.40,32.9,51.7,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c504061 TPS:486bd1411125fb ADV:486bd1410ecda0 MIL:486bd1410100000000c6
1789380095.1862,0.910,5136.0,0.0,20.78,13.94,39.00,2.40,32.9,55.4,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM: TPS:486bd14111350b ADV:486bd1410ecea1 MIL:486bd1410100000000c6
1789380095.6477,1.372,5590.0,983.8,33.33,27.19,32.50,2.40,32.9,62.6,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c575880 TPS:486bd14111552b ADV:486bd1410ec194 MIL:486bd1410100000000c6
1789380096.1164,1.840,5966.0,802.2,35.69,5.02,28.50,2.40,32.9,64.0,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c5d3866 TPS:486bd141115b31 ADV:486bd1410eb98c MIL:486bd1410100000000c6
1789380096.3874,2.111,6109.0,527.7,3.53,-118.66,60.00,2.40,32.9,45.3,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c5f74a4 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380096.6511,2.375,5886.0,-845.8,11.37,29.75,36.00,2.40,32.9,49.9,4.80,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c5bf824 TPS:486bd141111df3 ADV: MIL:486bd1410100000000c6
1789380097.1211,2.845,6026.0,297.8,10.98,-0.83,60.00,2.40,9.4,49.7,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c5e2857 TPS:486bd141111cf2 ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380097.3891,3.113,5595.0,-1608.1,3.53,-27.80,60.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c576c94 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380097.6767,3.401,5608.0,45.2,3.53,0.00,60.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c57a0c8 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380098.1278,3.852,5226.0,-847.0,3.53,0.00,35.91,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c51a8ca TPS: ADV: MIL:486bd1410100000000c6
1789380098.4550,4.179,4854.0,-1136.9,3.53,0.00,60.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4bd8f4 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789380098.7250,4.449,4642.0,-785.2,3.53,0.00,60.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4888a1 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:
1789380099.0722,4.796,4175.0,-1345.1,3.53,0.00,60.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c413c4e TPS:486bd1411109df ADV:486bd1410ef8cb MIL:
1789380099.5454,5.269,3717.0,-967.9,3.53,0.00,54.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3a141f TPS:486bd1411109df ADV:486bd1410eecbf MIL:486bd1410100000000c6
1789380099.8239,5.548,3283.0,-1558.4,3.53,0.00,51.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c334c50 TPS:486bd1411109df ADV:486bd1410ee6b9 MIL:486bd1410100000000c6
1789380100.2889,6.013,2964.0,-686.0,3.53,0.00,39.00,2.40,9.4,45.3,2.69,14.10,0.000,87.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2e504f TPS:486bd1411109df ADV:486bd1410ecea1 MIL:486bd1410100000000c6
1789380100.5835,6.307,2705.0,-879.3,3.53,0.00,28.50,2.40,9.4,45.3,2.71,14.10,0.000,86.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2a443f TPS:486bd1411109df ADV:486bd1410eb98c MIL:486bd1410100000000c6
1789380100.8624,6.586,2500.0,-735.0,3.53,0.00,21.00,2.40,9.4,45.3,2.71,14.10,0.000,86.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c271008 TPS:486bd1411109df ADV:486bd1410eaa7d MIL:486bd1410100000000c6
1789380101.1492,6.873,2309.0,-665.8,3.53,0.00,18.00,2.40,10.2,45.3,2.78,14.10,0.000,86.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c241409 TPS:486bd1411109df ADV:486bd1410ea477 MIL:486bd1410100000000c6
1789380101.4542,7.178,2071.0,-780.5,3.53,0.00,13.00,2.40,10.2,45.3,2.78,14.10,0.000,86.0,41.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c205c4d TPS:486bd1411109df ADV:486bd1410e9a6d MIL:486bd1410100000000c6
