timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789323305.3261,0.954,3779.2,-68.9,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b0d2a764037140061
1789323305.3993,1.027,3776.0,-44.4,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b002a764037140054
1789323305.4735,1.101,3775.0,-13.5,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afc2a76403714004f
1789323305.5463,1.174,3775.8,10.3,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013aff2a764037140052
1789323305.6190,1.247,3778.8,41.3,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b0b2a76403714005f
1789323305.6918,1.319,3783.5,65.2,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b1e2a764037140072
1789323305.7645,1.392,3789.8,86.0,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b372a76403714008b
1789323305.8372,1.465,3796.8,96.2,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b532a7640371400a7
1789323305.9095,1.537,3804.0,100.4,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b702a7640371400c4
1789323305.9851,1.613,3811.0,92.6,16.08,-5.19,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b8c297640371400df
1789323306.0592,1.687,3817.0,81.0,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013ba4297640371400f7
1789323306.1316,1.759,3821.5,62.1,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bb629764037140009
1789323306.2047,1.832,3824.2,37.6,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bc129764037140014
1789323306.2780,1.906,3824.8,6.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bc329764037140016
1789323306.3509,1.979,3823.2,-20.6,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bbd29764037140010
1789323306.4241,2.052,3819.8,-47.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013baf29764037140002
1789323306.4986,2.126,3814.5,-70.5,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b9a297640371400ed
1789323306.5718,2.199,3808.0,-88.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b80297640371400d3
1789323306.6476,2.275,3800.5,-98.9,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b62297640371400b5
1789323306.7206,2.348,3793.2,-99.4,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b4529764037140098
1789323306.7958,2.423,3786.5,-89.7,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b2a2976403714007d
1789323306.8693,2.497,3781.0,-74.9,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b1429764037140067
1789323306.9423,2.570,3777.0,-54.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b0429764037140057
1789323307.0174,2.645,3775.0,-26.6,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afc2976403714004e
1789323307.0896,2.717,3775.2,3.5,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afd2976403714004f
1789323307.1625,2.790,3777.5,30.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b0629764037140059
1789323307.2355,2.863,3781.5,54.8,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b1629764037140069
1789323307.3091,2.937,3787.2,78.1,16.08,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b2d29764037140080
1789323307.3832,3.011,3794.2,94.5,16.47,5.30,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b492a76403714009d
1789323307.4564,3.084,3801.5,99.0,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b662a7640371400ba
1789323307.5317,3.159,3808.8,96.3,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b832a7640371400d7
1789323307.6161,3.244,3816.0,85.9,16.47,0.00,14.10,0.000,78.0,24.0,1,0,0,0,0,0,NONE,,8af11161013ba02a7640371400f4
1789323307.6896,3.317,3821.0,68.1,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bb42a774037140009
1789323307.7625,3.390,3824.0,41.1,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bc02a774037140015
1789323307.8357,3.463,3250.0,-7844.9,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,>>> TRIGGER_D_STEADY_TPS_RPM_DROP,8af111610132c82a774037140014
1789323307.9130,3.541,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323307.9881,3.616,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.0641,3.692,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.1407,3.768,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.2164,3.844,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.2922,3.920,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.3686,3.996,3250.0,0.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af111610132c82a774037140014
1789323308.4453,4.073,3780.5,6914.6,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,33,,8af11161013b122a774037140067
1789323308.5212,4.149,3776.8,-49.4,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b032a774037140058
1789323308.5942,4.222,3775.0,-24.0,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afc2a774037140050
1789323308.6673,4.295,3775.2,3.4,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afd2a774037140051
1789323308.7395,4.367,3777.8,34.6,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b072a77403714005c
1789323308.8125,4.440,3782.0,58.3,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b182a77403714006d
1789323308.8849,4.512,3787.8,79.4,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b2f2a774037140084
1789323308.9577,4.585,3794.5,92.7,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b4a2a77403714009f
1789323309.0328,4.660,3802.0,99.8,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b682a7740371400bd
1789323309.1055,4.733,3809.0,96.3,16.47,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b842a7740371400d9
1789323309.1791,4.807,3815.5,88.3,16.08,-5.33,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b9e297740371400f2
1789323309.2521,4.880,3820.5,68.5,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bb229774037140006
1789323309.3249,4.952,3823.8,44.7,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bbf29774037140013
1789323309.4121,5.040,3824.8,11.5,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bc329774037140017
1789323309.4852,5.113,3823.5,-17.1,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bbe29774037140012
1789323309.5600,5.188,3820.2,-43.5,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013bb129774037140005
1789323309.6329,5.261,3815.0,-72.0,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b9c297740371400f0
1789323309.7059,5.333,3808.8,-85.7,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b83297740371400d7
1789323309.7782,5.406,3801.8,-96.8,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b67297740371400bb
1789323309.8513,5.479,3794.5,-99.3,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b4a2977403714009e
1789323309.9241,5.552,3787.8,-92.7,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b2f29774037140083
1789323309.9975,5.625,3781.8,-81.7,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b172977403714006b
1789323310.0733,5.701,3777.5,-56.1,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b062977403714005a
1789323310.1465,5.774,3775.2,-30.7,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afd29774037140050
1789323310.2194,5.847,3775.0,-3.4,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013afc2977403714004f
1789323310.2920,5.920,3777.0,27.5,16.08,0.00,14.10,0.000,79.0,24.0,1,0,0,0,0,0,NONE,,8af11161013b0429774037140058
