timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,efi_light,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789379161.0334,5.497,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379161.4935,5.957,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379161.8006,6.264,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379162.1096,6.573,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379162.3783,6.842,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379162.8122,7.276,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379163.1226,7.586,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379163.5776,8.042,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379163.8622,8.326,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379164.1339,8.598,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379164.4041,8.868,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379164.7164,9.180,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379164.9840,9.448,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379165.4287,9.893,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379165.7160,10.180,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379166.0256,10.489,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379166.2928,10.757,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379166.7464,11.210,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379167.0593,11.523,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379167.5680,12.032,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379167.8416,12.305,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379168.1612,12.625,0.0,0.0,3.14,0.00,8.50,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379168.4733,12.937,0.0,0.0,3.14,0.00,0.00,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789379168.7608,13.225,0.0,0.0,3.14,0.00,0.00,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789379169.0396,13.503,0.0,0.0,3.14,0.00,0.00,2.73,23.1,101.3,4.16,12.50,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e8053 MIL:486bd1410100000000c6
1789379169.4706,13.934,1429.0,3315.9,3.14,0.00,8.50,2.40,23.1,45.1,4.16,14.10,3.713,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16543b TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379169.7435,14.207,1993.0,2066.6,3.53,1.44,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1f2414 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379170.0285,14.492,2071.0,273.7,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c205c4d TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379170.3274,14.791,2074.0,10.0,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c206859 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379170.7643,15.228,1917.0,-359.4,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1df4e2 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379171.0544,15.518,1705.0,-730.6,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1aa48f TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379171.5177,15.982,1374.0,-714.5,3.53,0.00,8.00,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15785e TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379171.7887,16.253,1453.0,291.5,3.53,0.00,6.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16b49b TPS:486bd1411109df ADV:486bd1410e8d60 MIL:486bd1410100000000c6
1789379172.0937,16.558,1340.0,-370.5,3.53,0.00,9.00,2.40,23.1,45.3,4.16,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411109df ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789379172.3792,16.843,1470.0,455.4,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16f8df TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379172.6722,17.136,1304.0,-566.4,3.53,0.00,7.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c146045 TPS:486bd1411109df ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789379172.9405,17.404,1438.0,499.4,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16785f TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379173.4572,17.921,1458.0,38.7,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16c8af TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379173.7233,18.187,1305.0,-575.1,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c146449 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379174.0299,18.494,1346.0,133.7,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1508ee TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379174.3149,18.779,1323.0,-80.7,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14ac91 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379174.7623,19.226,1373.0,111.7,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15745a TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379175.0344,19.498,1333.0,-147.1,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d4b9 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379175.5038,19.968,1355.0,46.9,3.14,-0.84,9.00,2.40,24.7,45.1,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c152c12 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789379175.8013,20.265,1366.0,37.0,3.53,1.32,8.00,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15583e TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379176.0723,20.536,1316.0,-184.5,3.53,0.00,8.50,2.40,24.7,45.3,4.30,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c149075 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379176.3773,20.841,1362.0,150.8,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15482e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379176.6673,21.131,1347.0,-51.7,3.53,0.00,8.00,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c150cf2 TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379176.9565,21.420,1341.0,-20.7,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f4d9 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379177.3795,21.843,1354.0,30.7,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15280e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379177.6721,22.136,1379.0,85.4,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c158c72 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379177.9429,22.407,1338.0,-151.4,3.14,-1.45,9.00,2.40,23.1,45.1,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e8cd TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789379178.2146,22.678,1350.0,44.2,3.14,0.00,8.50,2.40,23.1,45.1,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1518fe TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379178.6713,23.135,1298.0,-113.9,3.53,0.86,9.00,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14482d TPS:486bd1411109df ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789379178.9340,23.398,1369.0,270.2,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15644a TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379179.4169,23.881,1312.0,-118.0,3.53,0.00,8.50,2.40,23.1,45.3,4.16,14.10,0.000,77.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148065 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379179.7251,24.189,1349.0,120.1,3.53,0.00,8.50,2.40,23.1,45.3,4.19,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1514fa TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379179.9998,24.464,1321.0,-101.9,3.53,0.00,8.50,2.40,23.1,45.3,4.19,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14a489 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379180.2767,24.741,1354.0,119.2,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15280e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379180.5806,25.044,1345.0,-29.6,3.14,-1.29,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1504ea TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379180.8517,25.316,1288.0,-210.3,3.53,1.45,8.00,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c142005 TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379181.3311,25.795,1347.0,123.1,3.14,-0.82,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c150cf2 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379181.6054,26.069,1325.0,-80.2,3.14,0.00,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14b499 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379181.8751,26.339,1335.0,37.1,3.53,1.45,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14dcc1 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379182.1947,26.659,1328.0,-21.9,3.53,0.00,8.00,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c0a5 TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379182.6613,27.125,1332.0,8.6,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d0b5 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379182.9309,27.395,1331.0,-3.7,3.14,-1.45,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14ccb1 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379183.3547,27.819,1324.0,-16.5,3.53,0.93,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14b095 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379183.6244,28.088,1362.0,140.9,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15482e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379183.8892,28.353,1306.0,-211.5,3.14,-1.48,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14684d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379184.1705,28.634,1373.0,238.2,3.53,1.39,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15745a TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379184.4483,28.912,1373.0,0.0,3.14,-1.41,8.50,2.40,22.7,45.1,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15745a TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379184.7195,29.183,1349.0,-88.5,3.53,1.45,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1514fa TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379185.1502,29.614,1297.0,-120.7,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c144429 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379185.4869,29.951,1337.0,118.8,3.53,0.00,8.00,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e4c9 TPS:486bd1411109df ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789379185.7944,30.258,1332.0,-16.3,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d0b5 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379186.0658,30.530,1335.0,11.1,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14dcc1 TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379186.4946,30.958,1358.0,53.6,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15381e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379186.8130,31.277,1341.0,-53.4,3.53,0.00,9.00,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f4d9 TPS:486bd1411109df ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789379187.2497,31.714,1349.0,18.3,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1514fa TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379187.5522,32.016,1366.0,56.2,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15583e TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789379187.8208,32.285,1330.0,-134.0,3.53,0.00,8.50,2.40,22.7,45.3,4.15,14.10,0.000,76.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c8ad TPS:486bd1411109df ADV:486bd1410e9164 MIL:486bd1410100000000c6
