timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,efi_light,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789376085.6220,7.068,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376085.9077,7.354,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376086.3269,7.773,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376086.5930,8.039,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376086.8649,8.311,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376087.1377,8.584,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376087.4139,8.860,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376087.6981,9.144,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376088.1158,9.562,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376088.3994,9.845,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376088.7031,10.149,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376088.9904,10.436,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376089.4659,10.912,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376089.7416,11.188,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376090.1815,11.627,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,92.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376090.4451,11.891,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376090.7340,12.180,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376091.0218,12.468,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376091.3085,12.755,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376091.5972,13.043,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376092.0732,13.519,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376092.3497,13.796,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376092.6465,14.093,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
1789376092.9242,14.370,0.0,0.0,3.14,0.00,-30.00,2.73,0.0,101.3,1.80,12.50,0.000,91.0,51.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de ADV:486bd1410e4417 MIL:486bd1410100000000c6
