timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789326327.1925,9.050,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326327.3389,9.196,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326327.5127,9.370,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326327.6566,9.514,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.1817,10.039,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.3440,10.201,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.5262,10.383,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.6703,10.528,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.8071,10.664,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326328.9828,10.840,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326329.1295,10.987,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326329.3076,11.165,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326329.8298,11.687,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326329.9745,11.832,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.1186,11.976,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.2782,12.135,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.4382,12.296,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.6054,12.463,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.7414,12.599,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326330.8852,12.742,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326331.4214,13.279,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326331.5568,13.414,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326331.7312,13.588,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326331.8778,13.735,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326332.0387,13.896,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326332.1978,14.055,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326332.3622,14.219,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326332.5002,14.358,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.0267,14.884,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.2054,15.063,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.3793,15.237,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.5234,15.381,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.7001,15.557,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.8451,15.702,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326333.9889,15.846,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326334.1567,16.014,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326334.6947,16.552,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326334.8352,16.693,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326334.9797,16.837,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326335.1552,17.012,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326335.2988,17.156,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326335.4844,17.342,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326335.6183,17.476,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326335.7632,17.620,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326336.2726,18.130,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326336.4347,18.292,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326336.6006,18.458,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326336.7384,18.596,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326336.9139,18.771,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326337.0681,18.925,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326337.2301,19.087,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326337.3779,19.235,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326337.9067,19.764,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326338.0656,19.923,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326338.2090,20.066,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326338.3945,20.252,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326338.5283,20.386,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326338.6721,20.529,0.0,0.0,3.53,2.73,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411109df
1789326338.8326,20.690,0.0,0.0,22.35,117.24,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd14111390f
1789326338.9754,20.833,0.0,0.0,31.37,63.15,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd141115026
1789326339.5437,21.401,0.0,0.0,3.14,-49.69,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326339.6951,21.552,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326339.8392,21.696,0.0,0.0,21.18,125.17,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd14111360c
1789326339.9994,21.857,0.0,0.0,27.45,39.18,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd14111461c
1789326340.1573,22.015,0.0,0.0,3.14,-153.95,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326340.3196,22.177,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326340.4624,22.320,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326340.6231,22.480,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.1156,22.973,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.2630,23.120,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.4430,23.300,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.5810,23.438,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.7260,23.583,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326341.9175,23.775,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326342.0881,23.945,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326342.2210,24.078,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326342.7478,24.605,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326342.9099,24.767,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.0586,24.916,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.2288,25.086,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.3726,25.230,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.5164,25.374,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.6760,25.533,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326343.8395,25.697,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326344.3590,26.216,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326344.5079,26.365,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326344.6677,26.525,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326344.8110,26.668,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326344.9877,26.845,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326345.1321,26.989,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326345.3069,27.164,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326345.4898,27.347,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326345.9926,27.850,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.1383,27.996,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.2995,28.157,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.4561,28.313,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.6144,28.472,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.7623,28.620,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326346.9223,28.780,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326347.0655,28.923,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326347.5813,29.439,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326347.7311,29.588,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326347.8977,29.755,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326348.0580,29.915,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326348.2173,30.075,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326348.3729,30.230,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326348.5375,30.395,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326348.6809,30.538,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326349.1973,31.055,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326349.4051,31.262,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
1789326349.5473,31.405,0.0,0.0,3.14,0.00,12.50,0.000,22.0,22.0,1,0,0,0,0,0,NONE,,RPM:486bd1410c0000d1 TPS:486bd1411108de
